identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,achat,budget_depense,bt,cible
930,1593164617,06-26-2020 11:43:37,3,1,3,0,1300,0.05947383151413378,0.05952380952380952
931,1593164619,06-26-2020 11:43:39,2,1,2,0,1300,0.05947799314253726,0.05952380952380952
932,1593164620,06-26-2020 11:43:40,4,1,4,0,1300,0.059480074175151325,0.05952380952380952
933,1593164622,06-26-2020 11:43:42,4,1,4,0,1300,0.05948423667728052,0.05952380952380952
934,1593164623,06-26-2020 11:43:43,5,1,5,0,1300,0.05948631814682623,0.05952380952380952
935,1593164626,06-26-2020 11:43:46,4,1,4,0,1300,0.0594925634295713,0.05952380952380952
936,1593164627,06-26-2020 11:43:47,3,1,3,0,1300,0.05949464548190663,0.05952380952380952
937,1593164627,06-26-2020 11:43:47,6,1,6,0,1300,0.05949464548190663,0.05952380952380952
938,1593164629,06-26-2020 11:43:49,10,1,10,0,1300,0.059498810023799524,0.05952380952380952
939,1593164630,06-26-2020 11:43:50,8,1,8,0,1300,0.0595008925133877,0.05952380952380952
940,1593164631,06-26-2020 11:43:51,0,1,0,0,1300,0.05950297514875744,0.05952380952380952
941,1593164631,06-26-2020 11:43:51,8,1,8,0,1300,0.05950297514875744,0.05952380952380952
942,1593164631,06-26-2020 11:43:51,0,1,0,0,1300,0.05950297514875744,0.05952380952380952
943,1593164637,06-26-2020 11:43:57,2,1,2,0,1300,0.05951547402324604,0.05952380952380952
944,1593164637,06-26-2020 11:43:57,2,1,2,0,1300,0.05951547402324604,0.05952380952380952
945,1593164639,06-26-2020 11:43:59,1,1,1,0,1300,0.05951964148168896,0.05952380952380952
946,1593164639,06-26-2020 11:43:59,6,1,6,0,1300,0.05951964148168896,0.05952380952380952
947,1593164641,06-26-2020 11:44:01,4,1,4,1,1304,0.05952380952380952,0.05952380952380952
948,1593164642,06-26-2020 11:44:02,1,1,1,0,1304,0.05938583283728422,0.05952380952380952
949,1593164642,06-26-2020 11:44:02,1,1,1,0,1304,0.05938583283728422,0.05952380952380952
950,1593164643,06-26-2020 11:44:03,2,1,2,0,1304,0.05938791231878983,0.05952380952380952
951,1593164645,06-26-2020 11:44:05,1,1,1,0,1304,0.059392071718728116,0.05952380952380952
952,1593164647,06-26-2020 11:44:07,2,1,2,0,1304,0.059396231701337815,0.05952380952380952
953,1593164647,06-26-2020 11:44:07,1,1,1,0,1304,0.059396231701337815,0.05952380952380952
954,1593164648,06-26-2020 11:44:08,7,1,7,0,1304,0.059398311911182715,0.05952380952380952
955,1593164649,06-26-2020 11:44:09,0,1,0,0,1304,0.05940039226674138,0.05952380952380952
956,1593164651,06-26-2020 11:44:11,5,1,5,0,1304,0.0594045534150613,0.05952380952380952
957,1593164653,06-26-2020 11:44:13,3,1,3,0,1304,0.059408715146420064,0.05952380952380952
958,1593164653,06-26-2020 11:44:13,6,1,6,0,1304,0.059408715146420064,0.05952380952380952
959,1593164653,06-26-2020 11:44:13,0,1,0,0,1304,0.059408715146420064,0.05952380952380952
960,1593164653,06-26-2020 11:44:13,2,1,2,0,1304,0.059408715146420064,0.05952380952380952
961,1593164654,06-26-2020 11:44:14,2,1,2,0,1304,0.059410796230777316,0.05952380952380952
962,1593164654,06-26-2020 11:44:14,4,1,4,0,1304,0.059410796230777316,0.05952380952380952
963,1593164655,06-26-2020 11:44:15,1,1,1,0,1304,0.05941287746094024,0.05952380952380952
964,1593164656,06-26-2020 11:44:16,2,1,2,0,1304,0.05941495883692415,0.05952380952380952
965,1593164656,06-26-2020 11:44:16,1,1,1,0,1304,0.05941495883692415,0.05952380952380952
966,1593164656,06-26-2020 11:44:16,6,1,6,0,1304,0.05941495883692415,0.05952380952380952
967,1593164656,06-26-2020 11:44:16,4,1,4,0,1304,0.05941495883692415,0.05952380952380952
968,1593164658,06-26-2020 11:44:18,4,1,4,0,1304,0.059419122026416284,0.05952380952380952
969,1593164659,06-26-2020 11:44:19,5,1,5,0,1304,0.05942120383995515,0.05952380952380952
970,1593164661,06-26-2020 11:44:21,1,1,1,0,1304,0.059425367904695166,0.05952380952380952
971,1593164661,06-26-2020 11:44:21,3,1,3,0,1304,0.059425367904695166,0.05952380952380952
972,1593164663,06-26-2020 11:44:23,3,1,3,0,1304,0.05942953255308711,0.05952380952380952
973,1593164664,06-26-2020 11:44:24,5,1,5,0,1304,0.05943161509619091,0.05952380952380952
974,1593164666,06-26-2020 11:44:26,3,1,3,0,1304,0.05943578062029087,0.05952380952380952
975,1593164667,06-26-2020 11:44:27,2,1,2,0,1304,0.059437863601317725,0.05952380952380952
976,1593164667,06-26-2020 11:44:27,4,1,4,0,1304,0.059437863601317725,0.05952380952380952
977,1593164669,06-26-2020 11:44:29,4,1,4,0,1304,0.059442030001401934,0.05952380952380952
978,1593164669,06-26-2020 11:44:29,4,1,4,0,1304,0.059442030001401934,0.05952380952380952
979,1593164670,06-26-2020 11:44:30,7,1,7,0,1304,0.05944411342049,0.05952380952380952
980,1593164671,06-26-2020 11:44:31,4,1,4,0,1304,0.05944619698562916,0.05952380952380952
981,1593164671,06-26-2020 11:44:31,4,1,4,0,1304,0.05944619698562916,0.05952380952380952
982,1593164672,06-26-2020 11:44:32,1,1,1,0,1304,0.0594482806968348,0.05952380952380952
983,1593164674,06-26-2020 11:44:34,0,1,0,0,1304,0.05945244855750692,0.05952380952380952
984,1593164678,06-26-2020 11:44:38,1,1,1,0,1304,0.05946078603232479,0.05952380952380952
985,1593164680,06-26-2020 11:44:40,4,1,4,0,1304,0.05946495564671645,0.05952380952380952
986,1593164680,06-26-2020 11:44:40,3,1,3,0,1304,0.05946495564671645,0.05952380952380952
987,1593164680,06-26-2020 11:44:40,7,1,7,0,1304,0.05946495564671645,0.05952380952380952
988,1593164680,06-26-2020 11:44:40,2,1,2,0,1304,0.05946495564671645,0.05952380952380952
989,1593164682,06-26-2020 11:44:42,1,1,1,0,1304,0.05946912584592728,0.05952380952380952
990,1593164682,06-26-2020 11:44:42,6,1,6,0,1304,0.05946912584592728,0.05952380952380952
991,1593164682,06-26-2020 11:44:42,6,1,6,0,1304,0.05946912584592728,0.05952380952380952
992,1593164682,06-26-2020 11:44:42,5,1,5,0,1304,0.05946912584592728,0.05952380952380952
993,1593164683,06-26-2020 11:44:43,1,1,1,0,1304,0.05947121116487832,0.05952380952380952
994,1593164684,06-26-2020 11:44:44,2,1,2,0,1304,0.0594732966300803,0.05952380952380952
995,1593164684,06-26-2020 11:44:44,3,1,3,0,1304,0.0594732966300803,0.05952380952380952
996,1593164686,06-26-2020 11:44:46,2,1,2,0,1304,0.059477467999298615,0.05952380952380952
997,1593164688,06-26-2020 11:44:48,1,1,1,0,1304,0.059481639953705326,0.05952380952380952
998,1593164689,06-26-2020 11:44:49,2,1,2,0,1304,0.05948372615039282,0.05952380952380952
999,1593164689,06-26-2020 11:44:49,1,1,1,0,1304,0.05948372615039282,0.05952380952380952
1000,1593164689,06-26-2020 11:44:49,4,1,4,0,1304,0.05948372615039282,0.05952380952380952
1001,1593164690,06-26-2020 11:44:50,4,1,4,0,1304,0.05948581249342359,0.05952380952380952
1002,1593164690,06-26-2020 11:44:50,3,1,3,0,1304,0.05948581249342359,0.05952380952380952
1003,1593164691,06-26-2020 11:44:51,1,1,1,0,1304,0.05948789898281305,0.05952380952380952
1004,1593165681,06-26-2020 12:01:21,5,1,5,1,1309,0.06162790697674419,0.05952380952380952
1005,1593165682,06-26-2020 12:01:22,1,1,1,1,1310,0.06144845379555943,0.05952380952380952
1006,1593165683,06-26-2020 12:01:23,9,1,9,1,1319,0.06141434697289047,0.05952380952380952
1007,1593165683,06-26-2020 12:01:23,2,1,2,1,1321,0.06108728832037212,0.05952380952380952
1008,1593165685,06-26-2020 12:01:25,5,1,5,1,1326,0.06101904346562,0.05952380952380952
1009,1593165687,06-26-2020 12:01:27,1,1,1,1,1327,0.06084175328923457,0.05952380952380952
1010,1593165688,06-26-2020 12:01:28,4,1,4,1,1331,0.06080761821684295,0.05952380952380952
1011,1593165688,06-26-2020 12:01:28,6,1,6,1,1337,0.06066223239922946,0.05952380952380952
1012,1593165691,06-26-2020 12:01:31,2,1,2,1,1339,0.06045074518356961,0.05952380952380952
1013,1593165692,06-26-2020 12:01:32,1,1,1,1,1340,0.060380239194445455,0.05952380952380952
1014,1593165693,06-26-2020 12:01:33,3,1,3,1,1343,0.06034608114003199,0.05952380952380952
1015,1593165694,06-26-2020 12:01:34,0,1,0,1,1343,0.060239211836986946,0.05952380952380952
1016,1593165695,06-26-2020 12:01:35,6,1,6,1,1349,0.06024140187595434,0.05952380952380952
1017,1593165696,06-26-2020 12:01:36,1,1,1,1,1350,0.060025449918196694,0.05952380952380952
1018,1593165697,06-26-2020 12:01:37,4,1,4,1,1354,0.0599912739965096,0.05952380952380952
1019,1593165699,06-26-2020 12:01:39,7,1,7,1,1361,0.05985019271325722,0.05952380952380952
1020,1593165700,06-26-2020 12:01:40,3,1,3,1,1364,0.059597832806079776,0.05952380952380952
1021,1593165700,06-26-2020 12:01:40,1,1,1,0,1364,0.059488745863786774,0.05952380952380952
1022,1593165701,06-26-2020 12:01:41,10,1,10,0,1364,0.059490909090909094,0.05952380952380952
1023,1593165705,06-26-2020 12:01:45,1,1,1,0,1364,0.05949956357288333,0.05952380952380952
1024,1593165706,06-26-2020 12:01:46,3,1,3,0,1364,0.05950172758683397,0.05952380952380952
1025,1593165708,06-26-2020 12:01:48,6,1,6,0,1364,0.05950605608700396,0.05952380952380952
1026,1593165708,06-26-2020 12:01:48,3,1,3,0,1364,0.05950605608700396,0.05952380952380952
1027,1593165712,06-26-2020 12:01:52,2,1,2,0,1364,0.05951471497689985,0.05952380952380952
1028,1593165712,06-26-2020 12:01:52,2,1,2,0,1364,0.05951471497689985,0.05952380952380952
1029,1593165713,06-26-2020 12:01:53,0,1,0,0,1364,0.059516880093131545,0.05952380952380952
1030,1593165714,06-26-2020 12:01:54,6,1,6,0,1364,0.05951904536690072,0.05952380952380952
1031,1593165716,06-26-2020 12:01:56,3,1,3,0,1364,0.05952337638712025,0.05952380952380952
1032,1593165716,06-26-2020 12:01:56,5,1,5,0,1364,0.05952337638712025,0.05952380952380952
1033,1593165717,06-26-2020 12:01:57,3,1,3,1,1367,0.05952554213360501,0.05952380952380952
1034,1593165721,06-26-2020 12:02:01,8,1,8,0,1367,0.05942503639010189,0.05952380952380952
1035,1593165723,06-26-2020 12:02:03,5,1,5,0,1367,0.059429361671155104,0.05952380952380952
1036,1593165724,06-26-2020 12:02:04,6,1,6,0,1367,0.059431524547803614,0.05952380952380952
1037,1593165726,06-26-2020 12:02:06,5,1,5,0,1367,0.059435850773430395,0.05952380952380952
1038,1593165727,06-26-2020 12:02:07,1,1,1,0,1367,0.05943801412244304,0.05952380952380952
1039,1593165728,06-26-2020 12:02:08,1,1,1,0,1367,0.05944017762894478,0.05952380952380952
1040,1593165728,06-26-2020 12:02:08,3,1,3,0,1367,0.05944017762894478,0.05952380952380952
1041,1593165728,06-26-2020 12:02:08,0,1,0,0,1367,0.05944017762894478,0.05952380952380952
1042,1593165728,06-26-2020 12:02:08,3,1,3,0,1367,0.05944017762894478,0.05952380952380952
1043,1593165729,06-26-2020 12:02:09,0,1,0,0,1367,0.059442341292952824,0.05952380952380952
1044,1593165730,06-26-2020 12:02:10,8,1,8,0,1367,0.05944450511448437,0.05952380952380952
1045,1593165730,06-26-2020 12:02:10,2,1,2,0,1367,0.05944450511448437,0.05952380952380952
1046,1593165730,06-26-2020 12:02:10,3,1,3,0,1367,0.05944450511448437,0.05952380952380952
1047,1593166760,06-26-2020 12:19:20,7,1,7,1,1374,0.06176014522900042,0.05952380952380952
1048,1593166760,06-26-2020 12:19:20,5,1,5,1,1379,0.06149540486365871,0.05952380952380952
1049,1593166763,06-26-2020 12:19:23,2,1,2,1,1381,0.061313261214917925,0.05952380952380952
1050,1593166765,06-26-2020 12:19:25,7,1,7,1,1388,0.061242245422908154,0.05952380952380952
1051,1593166769,06-26-2020 12:19:29,1,1,1,1,1389,0.060986682808716705,0.05952380952380952
1052,1593166771,06-26-2020 12:19:31,1,1,1,1,1390,0.06095346197502838,0.05952380952380952
1053,1593166771,06-26-2020 12:19:31,0,1,0,1,1390,0.060915626182368524,0.05952380952380952
1054,1593166774,06-26-2020 12:19:34,6,1,6,1,1396,0.060922541340295906,0.05952380952380952
1055,1593166776,06-26-2020 12:19:36,5,1,5,1,1401,0.06070009460737938,0.05952380952380952
1056,1593166778,06-26-2020 12:19:38,1,1,1,1,1402,0.060515460015895244,0.05952380952380952
1057,1593166778,06-26-2020 12:19:38,2,1,2,1,1404,0.060477614199750215,0.05952380952380952
1058,1593166780,06-26-2020 12:19:40,5,1,5,1,1409,0.060406494833655046,0.05952380952380952
1059,1593166783,06-26-2020 12:19:43,11,1,11,1,1420,0.06022408963585434,0.05952380952380952
1060,1593166784,06-26-2020 12:19:44,0,1,0,1,1420,0.059809970852102816,0.05952380952380952
1061,1593166788,06-26-2020 12:19:48,7,1,7,1,1427,0.0598190285086889,0.05952380952380952
1062,1593166795,06-26-2020 12:19:55,9,1,9,1,1436,0.05956979474361888,0.05952380952380952
1063,1593166800,06-26-2020 12:20:00,6,1,6,0,1436,0.0592401802962009,0.05952380952380952
1064,1593166801,06-26-2020 12:20:01,2,1,2,0,1436,0.05924242424242424,0.05952380952380952
1065,1593166802,06-26-2020 12:20:02,6,1,6,0,1436,0.05924466835864995,0.05952380952380952
1066,1593166804,06-26-2020 12:20:04,4,1,4,0,1436,0.059249157101185744,0.05952380952380952
1067,1593166806,06-26-2020 12:20:06,5,1,5,0,1436,0.05925364652396287,0.05952380952380952
1068,1593166808,06-26-2020 12:20:08,4,1,4,0,1436,0.059258136627135985,0.05952380952380952
1069,1593166811,06-26-2020 12:20:11,3,1,3,0,1436,0.05926487305797651,0.05952380952380952
1070,1593166812,06-26-2020 12:20:12,3,1,3,0,1436,0.059267118875288946,0.05952380952380952
1071,1593166813,06-26-2020 12:20:13,6,1,6,0,1436,0.059269364862816434,0.05952380952380952
1072,1593166816,06-26-2020 12:20:16,6,1,6,0,1436,0.0592761038468827,0.05952380952380952
1073,1593166819,06-26-2020 12:20:19,5,1,5,0,1436,0.05928284436358123,0.05952380952380952
1074,1593166820,06-26-2020 12:20:20,4,1,4,0,1436,0.05928509154315606,0.05952380952380952
1075,1593166822,06-26-2020 12:20:22,4,1,4,0,1436,0.05928958641343493,0.05952380952380952
1076,1593166824,06-26-2020 12:20:24,2,1,2,0,1436,0.0592940819653486,0.05952380952380952
1077,1593166826,06-26-2020 12:20:26,2,1,2,0,1436,0.059298578199052134,0.05952380952380952
1078,1593166826,06-26-2020 12:20:26,5,1,5,0,1436,0.059298578199052134,0.05952380952380952
1079,1593166828,06-26-2020 12:20:28,6,1,6,0,1436,0.05930307511470064,0.05952380952380952
1080,1593166828,06-26-2020 12:20:28,9,1,9,0,1436,0.05930307511470064,0.05952380952380952
1081,1593166831,06-26-2020 12:20:31,0,1,0,0,1436,0.059309821767159654,0.05952380952380952
1082,1593166832,06-26-2020 12:20:32,4,1,4,0,1436,0.05931207099245326,0.05952380952380952
1083,1593166834,06-26-2020 12:20:34,3,1,3,0,1436,0.05931656995486783,0.05952380952380952
1084,1593166834,06-26-2020 12:20:34,1,1,1,0,1436,0.05931656995486783,0.05952380952380952
1085,1593166834,06-26-2020 12:20:34,1,1,1,0,1436,0.05931656995486783,0.05952380952380952
1086,1593166836,06-26-2020 12:20:36,4,1,4,0,1436,0.059321069599848286,0.05952380952380952
1087,1593166840,06-26-2020 12:20:40,11,1,11,0,1436,0.059330070938128296,0.05952380952380952
1088,1593166840,06-26-2020 12:20:40,6,1,6,0,1436,0.059330070938128296,0.05952380952380952
1089,1593166844,06-26-2020 12:20:44,0,1,0,0,1436,0.059339075008536635,0.05952380952380952
1090,1593166846,06-26-2020 12:20:46,2,1,2,0,1436,0.05934357806867767,0.05952380952380952
1091,1593166847,06-26-2020 12:20:47,2,1,2,0,1436,0.059345829855050464,0.05952380952380952
1092,1593166851,06-26-2020 12:20:51,2,1,2,0,1436,0.05935483870967742,0.05952380952380952
1093,1593166854,06-26-2020 12:20:54,7,1,7,0,1436,0.0593615971457851,0.05952380952380952
1094,1593166855,06-26-2020 12:20:55,0,1,0,0,1436,0.05936385029985577,0.05952380952380952
1095,1593166857,06-26-2020 12:20:57,1,1,1,0,1436,0.05936835712116611,0.05952380952380952
1096,1593166859,06-26-2020 12:20:59,3,1,3,0,1436,0.059372864626831674,0.05952380952380952
1097,1593166862,06-26-2020 12:21:02,1,1,1,0,1436,0.05937962716883709,0.05952380952380952
1098,1593166863,06-26-2020 12:21:03,2,1,2,0,1436,0.05938188169185208,0.05952380952380952
1099,1593167852,06-26-2020 12:37:32,0,1,0,1,1436,0.06169868633871159,0.05952380952380952
1100,1593167855,06-26-2020 12:37:35,9,1,9,1,1445,0.06170598911070781,0.05952380952380952
1101,1593167859,06-26-2020 12:37:39,1,1,1,1,1446,0.06136058716754794,0.05952380952380952
1102,1593167862,06-26-2020 12:37:42,2,1,2,1,1448,0.061328387071312995,0.05952380952380952
1103,1593167865,06-26-2020 12:37:45,9,1,9,1,1457,0.06125670982001895,0.05952380952380952
1104,1593167867,06-26-2020 12:37:47,2,1,2,1,1459,0.060906291939685796,0.05952380952380952
1105,1593167870,06-26-2020 12:37:50,5,1,5,1,1464,0.06083455055070862,0.05952380952380952
1106,1593167873,06-26-2020 12:37:53,7,1,7,1,1471,0.060644346178142766,0.05952380952380952
1107,1593167877,06-26-2020 12:37:57,3,1,3,1,1474,0.060377507502764174,0.05952380952380952
1108,1593167881,06-26-2020 12:38:01,8,1,8,1,1482,0.060268562401263825,0.05952380952380952
1109,1593167881,06-26-2020 12:38:01,3,1,3,1,1485,0.05995260663507109,0.05952380952380952
1110,1593167883,06-26-2020 12:38:03,3,1,3,1,1488,0.059838849830160364,0.05952380952380952
1111,1593167887,06-26-2020 12:38:07,8,1,8,1,1496,0.05972979378999763,0.05952380952380952
1112,1593167889,06-26-2020 12:38:09,9,1,9,0,1496,0.05941845764854614,0.05952380952380952
1113,1593167890,06-26-2020 12:38:10,1,1,1,0,1496,0.05942080518351705,0.05952380952380952
1114,1593167892,06-26-2020 12:38:12,1,1,1,0,1496,0.05942550080998854,0.05952380952380952
1115,1593167893,06-26-2020 12:38:13,7,1,7,0,1496,0.05942784890153311,0.05952380952380952
1116,1593167893,06-26-2020 12:38:13,3,1,3,0,1496,0.05942784890153311,0.05952380952380952
1117,1593167897,06-26-2020 12:38:17,1,1,1,0,1496,0.05943724312361682,0.05952380952380952
1118,1593167900,06-26-2020 12:38:20,5,1,5,0,1496,0.05944429073949646,0.05952380952380952
1119,1593167902,06-26-2020 12:38:22,1,1,1,0,1496,0.05944899007865924,0.05952380952380952
1120,1593167905,06-26-2020 12:38:25,0,1,0,0,1496,0.05945604048070841,0.05952380952380952
1121,1593167905,06-26-2020 12:38:25,1,1,1,0,1496,0.05945604048070841,0.05952380952380952
1122,1593167911,06-26-2020 12:38:31,3,1,3,0,1496,0.059470146302886516,0.05952380952380952
1123,1593167913,06-26-2020 12:38:33,0,1,0,0,1496,0.059474849731097755,0.05952380952380952
1124,1593167914,06-26-2020 12:38:34,3,1,3,0,1496,0.05947720172420611,0.05952380952380952
1125,1593167916,06-26-2020 12:38:36,5,1,5,0,1496,0.05948190626853866,0.05952380952380952
1126,1593167918,06-26-2020 12:38:38,2,1,2,0,1496,0.0594866115571728,0.05952380952380952
1127,1593167918,06-26-2020 12:38:38,8,1,8,0,1496,0.0594866115571728,0.05952380952380952
1128,1593167923,06-26-2020 12:38:43,3,1,3,0,1496,0.059498378036237046,0.05952380952380952
1129,1593167926,06-26-2020 12:38:46,9,1,9,0,1496,0.05950544015825915,0.05952380952380952
1130,1593167932,06-26-2020 12:38:52,0,1,0,0,1496,0.05951956943290197,0.05952380952380952
1131,1593167934,06-26-2020 12:38:54,5,1,5,1,1501,0.0595242806823129,0.05952380952380952
1132,1593167936,06-26-2020 12:38:56,6,1,6,0,1501,0.05933109044132199,0.05952380952380952
1133,1593167936,06-26-2020 12:38:56,3,1,3,0,1501,0.05933109044132199,0.05952380952380952
1134,1593167937,06-26-2020 12:38:57,4,1,4,0,1501,0.05933343888537049,0.05952380952380952
1135,1593167937,06-26-2020 12:38:57,0,1,0,0,1501,0.05933343888537049,0.05952380952380952
1136,1593167941,06-26-2020 12:39:01,4,1,4,0,1501,0.05934283452098179,0.05952380952380952
1137,1593167943,06-26-2020 12:39:03,1,1,1,0,1501,0.05934753345474701,0.05952380952380952
1138,1593167944,06-26-2020 12:39:04,4,1,4,0,1501,0.05934988320069683,0.05952380952380952
1139,1593167946,06-26-2020 12:39:06,3,1,3,0,1501,0.05935458325084142,0.05952380952380952
1140,1593167947,06-26-2020 12:39:07,5,1,5,0,1501,0.059356933555080385,0.05952380952380952
1141,1593167949,06-26-2020 12:39:09,4,1,4,0,1501,0.05936163472200222,0.05952380952380952
1142,1593167951,06-26-2020 12:39:11,5,1,5,0,1501,0.059366336633663364,0.05952380952380952
1143,1593167952,06-26-2020 12:39:12,4,1,4,0,1501,0.059368687868826486,0.05952380952380952
1144,1593167955,06-26-2020 12:39:15,5,1,5,0,1501,0.05937574269191159,0.05952380952380952
1145,1593167957,06-26-2020 12:39:17,1,1,1,0,1501,0.059380446838852796,0.05952380952380952
1146,1593167960,06-26-2020 12:39:20,2,1,2,0,1501,0.05938750445703419,0.05952380952380952
1147,1593167963,06-26-2020 12:39:23,2,1,2,0,1501,0.05939456375307076,0.05952380952380952
